App_Name,rating,date,variation,text,feedback,predicted_sentiment
Alexa,5,30-Jul-18,Black  Show,love everything,1,positive
Alexa,2,30-Jul-18,Black  Show,thought would powerful lot functionality much better echo dot worth money,0,negative
Alexa,5,30-Jul-18,Black  Show,purchased echo 2 weeks ago love product would definitely recommend,1,positive
Alexa,5,30-Jul-18,Black  Show,im loving new echo show video screen adds much value potential movies tv shows song lyrics extra features available echo show oh also built camera taking pics,1,positive
Alexa,5,30-Jul-18,Black  Show,wife using skype years talk parents daily constant technical issues since father 88 lot ask man uninstallreinstallreconfigure skype saw sale jumped wife resistant 34learn new technology34 told work like video phones saw new york worlds fair 1964 54 years agoyesterday set quickly worked fine issues wife told coworker today went bought 3 one husband one set parents works like telephone imagine,1,positive
Alexa,5,30-Jul-18,White  Show,bluetooth sound great videos crazy ’ amazing device,1,positive
Alexa,5,30-Jul-18,Black  Show,great item knowledge directions musiclaughter,1,positive
Alexa,4,30-Jul-18,Black  Show,niceneeds work,1,positive
Alexa,5,30-Jul-18,Black  Show,cool,1,positive
Alexa,5,30-Jul-18,Black  Show,enjoy using great sound love shopping list,1,positive
Alexa,3,30-Jul-18,Black  Show,echo show ok however constant suggestions ask alexa sooooo annoying way eliminate also thought could weather area displayed continuously talk alexa dont want middle night payed full price would returned features nice may never use,1,positive
Alexa,5,30-Jul-18,Black  Show,held purchasing echo couldnt resist prime days echo works great nice screen still lot need learn,1,positive
Alexa,5,30-Jul-18,Black  Show,,1,positive
Alexa,5,30-Jul-18,White  Show,love much still learning everything echo really enjoying whole process,1,positive
Alexa,5,30-Jul-18,White  Show,love still learning possibilities,1,positive
Alexa,5,30-Jul-18,Black  Show,love echo show awesome speakers love fact listen music words come around liking far also able read whats shopping list list notifications,1,positive
Alexa,5,30-Jul-18,Black  Show,nice works great,1,positive
Alexa,5,30-Jul-18,Black  Show,easy set sooooooo many things awesome,1,positive
Alexa,5,30-Jul-18,Black  Show,met every expectation,1,positive
Alexa,5,30-Jul-18,Black  Show,like,1,positive
Alexa,4,30-Jul-18,Black  Show,unit working great true pia products today shipped without user manuals manufacturers truly believe user magically know full capabilities product purchased idea echo shows capabilities linked hue lights idea commands work wont purchased fire tv stick along show idea maximize two examplesi even purchased text users found helpful seems way basic better kick pants,1,positive
Alexa,4,30-Jul-18,Black  Show,fun item lot udefulness big negative doesnt use google real search engine get answers find information,1,negative
Alexa,5,30-Jul-18,Black  Show,pleasantly surprised ’ awesome far,1,positive
Alexa,5,30-Jul-18,Black  Show,alexa show amazing wife hated bought thought didnt need day fell love alexa lol convenient setting timers listening music playing music dog im home connecting bluetooth speakers parties playing movies love,1,positive
Alexa,2,30-Jul-18,White  Show,understand excitement alexa devices google ones either rarely gets say correct control dish receiver yes set correctly using alexa app phone got 129 good deal ti definately worth 229 price though maybe another month get better either one deaf dumb really recommend item current time,0,negative
Alexa,5,30-Jul-18,White  Show,makes talking grandchildren easy especially little ones outstanding product,1,positive
Alexa,5,30-Jul-18,Black  Show,great product,1,positive
Alexa,5,30-Jul-18,Black  Show,already purchased echo couple dots hesitated purchase price dropped glad versatility video screen outstanding regrets,1,positive
Alexa,5,30-Jul-18,White  Show,purchased show keep touch daughter family recent move half way across country wonderful seeing faces conversations,1,positive
Alexa,4,30-Jul-18,Black  Show,difficulty dont cell phoneand cant download alexa app mac book air stuck unable program echo show properly opinion able tell echo show need done echo show every time ask something referred back alexa appon mobile device accessto intelagence dependence equipment functionevery thing today pushed phone phone made accessable wish gather information,1,negative
Alexa,5,30-Jul-18,Black  Show,great kitchen love cook fun look recipes also great listening music watching shows amazon prime video cook subsequently bought echo dot ihome clock docking station bedroom created group play music time plan add speakers future,1,positive
Alexa,5,30-Jul-18,Black  Show,excellent quality good sound great deal prime day,1,positive
Alexa,4,30-Jul-18,Black  Show,far good neat visual version alexas responses nice see lyrics music listening flash briefings good videos speaker much better dot highest quality,1,positive
Alexa,5,30-Jul-18,Black  Show,’ fun,1,positive
Alexa,5,30-Jul-18,Black  Show,fun far learning use,1,positive
Alexa,5,30-Jul-18,Black  Show,works great nice sound picture,1,positive
Alexa,5,30-Jul-18,White  Show,product even better imagined love timer setting reminds put clothes dryer ask love shopping list feature family enjoys games ’ made life little easy alexa personal assistant,1,positive
Alexa,5,30-Jul-18,Black  Show,love,1,positive
Alexa,2,30-Jul-18,White  Show,disappointed alexa ’ hear ’ respond requests,0,negative
Alexa,5,30-Jul-18,Black  Show,highly like eco showno complaints,1,positive
Alexa,5,30-Jul-18,Black  Show,love glad got prime day although would totally pay full price,1,positive
Alexa,5,30-Jul-18,Black  Show,great addition alexa family nice 34visual34 part pics recipes etc,1,positive
Alexa,5,30-Jul-18,Black  Show,love use every day finding new ways use longer,1,positive
Alexa,1,30-Jul-18,Black  Show,4 shows broken anything screens lose lines resolution timers reminders going hour late reminders trigger trying set reminders dont issues dot echo show would nice amazon could get act together actually fix thing,0,negative
Alexa,5,30-Jul-18,Black  Show,easy set,1,positive
Alexa,4,30-Jul-18,Black  Show,pleased echo loud hear voice understand much better previous versions,1,positive
Alexa,5,30-Jul-18,Black  Show,love great request music able see lyrics dot much better,1,positive
Alexa,4,30-Jul-18,Black  Show,liked actually seeing words song least would guess expected little currently available,1,positive
Alexa,5,30-Jul-18,White  Show,’ learning product know love,1,positive
Alexa,5,30-Jul-18,Black  Show,easy use,1,positive
Alexa,5,30-Jul-18,Black  Show,needs,1,positive
Alexa,5,30-Jul-18,White  Show,love product im computer literate everything voice controlled use keep touch daughter lives town drop like living net door,1,positive
Alexa,5,30-Jul-18,Black  Show,enjoy seeing lyrics screen different amazon music stations,1,positive
Alexa,5,30-Jul-18,White  Show,love echo show great kitchen recipes,1,positive
Alexa,2,30-Jul-18,White  Show,alexa pretty dumb,0,negative
Alexa,4,30-Jul-18,White  Show,problem slow internet really like speaker tons fun,1,positive
Alexa,5,30-Jul-18,White  Show,love echo show alexa amazing show 34she34 display lyrics photos etc speakers amazing fills room bought prime day got great deal worth,1,positive
Alexa,5,30-Jul-18,Black  Show,love echo show everything device wonderful,1,positive
Alexa,5,30-Jul-18,White  Show,used fun great play music turn lights know else,1,positive
Alexa,5,30-Jul-18,Black  Show,works great seems delay bringing ring cameras sound video quality good,1,positive
Alexa,5,30-Jul-18,White  Show,works great use arlo security system,1,positive
Alexa,5,30-Jul-18,Black  Show,fun really enjoy using hooked one lights tell alexa want also connects spotify alexa resume playlist pick right ended feel like theres even im excited use,1,positive
Alexa,5,30-Jul-18,White  Show,upgraded original echo prime day far love im sure long way go maximize utility owe marked increase lyrical knowledge thing knew post malone actually used words,1,positive
Alexa,3,30-Jul-18,Black  Show,cant access youtube consumers pay argument cant good product offers need,1,negative
Alexa,5,30-Jul-18,Black  Show,,1,positive
Alexa,5,30-Jul-18,White  Show,still learning echo show far love 9 year old loves cook especially aunt lives state connect cook together,1,positive
Alexa,5,30-Jul-18,Black  Show,love desk fact video friends listen music words right see amazon cloud cam feeds one location pretty spectacular got one sale stellar thinking need another one front room,1,positive
Alexa,5,30-Jul-18,Black  Show,love,1,positive
Alexa,5,30-Jul-18,Black  Show,love echo show great sound picture great job thing entire echo collection,1,positive
Alexa,4,30-Jul-18,White  Show,’ change voice echo,1,positive
Alexa,5,30-Jul-18,Black  Show,everything could ask great product,1,positive
Alexa,5,30-Jul-18,Black  Show,like clear screen hi resolution,1,positive
Alexa,5,30-Jul-18,White  Show,easy use everything hoped,1,positive
Alexa,5,30-Jul-18,White  Show,love echo show ’ going live campus school fall got two serve easy way connect people might like camera makes little sense carry devices cameras time difference item stationary family also find dropin feature comfort rather invasion privacy ’ definitely source relief parents easily pop onme visa versai ’ also like thank amazon including voiceview screen reader device show would lot less blind friendly even alexa present ’ included thatwe echoloving household two dots three echos two shows ’ surprised got future loved ones thanks amazon,1,positive
Alexa,5,30-Jul-18,Black  Show,love awesome,1,positive
Alexa,5,30-Jul-18,Black  Show,good able listen every single song time amazons vast library beginning know everything echo show offer well worth price alexa helpful,1,positive
Alexa,5,30-Jul-18,Black  Show,love,1,positive
Alexa,5,30-Jul-18,Black  Show,great sound screen nice actually see time trivia etc,1,positive
Alexa,5,30-Jul-18,Black  Show,perfect able see canary cameras ’ exactly wanted happy alexa ’ several great addition,1,positive
Alexa,5,30-Jul-18,Black  Show,really love item much fun,1,positive
Alexa,4,30-Jul-18,Black  Show,agree youtube,1,positive
Alexa,4,30-Jul-18,White  Show,like lot sound better original echo bass feels deeper screen cool though havent got lot use though,1,positive
Alexa,5,30-Jul-18,Black  Show,good sound capacity join different apps make work smart home,1,positive
Alexa,4,30-Jul-18,Black  Show,great addition alexa family wish could use screen backgrounds dont get wrong dont regret buying especially primeday sale 100 sale price skills show lacking,1,positive
Alexa,5,30-Jul-18,Black  Show,ive previous experience echo dot blows previous expectations waterits great since play videos music multiple sources speakers pretty loud,1,positive
Alexa,5,30-Jul-18,White  Show,love echo show keep video chat kids grandkids kitchen run something alexa add grocery list use everything easy set,1,positive
Alexa,4,30-Jul-18,Black  Show,’ really hoping skills take advantage shows touch screen ’ incredible amount untapped potential locked behind restrictions make use best part show enable skills navigate touch please,1,positive
Alexa,5,30-Jul-18,Black  Show,love l plan getting echo kitchen,1,positive
Alexa,3,30-Jul-18,Black  Show,pick voice unless yell times,1,positive
Alexa,5,30-Jul-18,White  Show,great love,1,positive
Alexa,5,30-Jul-18,Black  Show,amazing,1,positive
Alexa,1,30-Jul-18,Black  Show,fire hd much priced pair speakers,0,negative
Alexa,3,30-Jul-18,Black  Show,seems good product unable play music sync sonos system sonos doesnt seem recognize,1,positive
Alexa,5,30-Jul-18,Black  Show,great product like apps connect,1,positive
Alexa,5,30-Jul-18,Black  Show,love able talk grandson ease picture quality great,1,positive
Alexa,5,30-Jul-18,Black  Show,love easy setup ‘ drop ’ daughter soninlaw live st louis anytime everyone loves mother drop right 😎,1,positive
Alexa,5,30-Jul-18,Black  Show,fun,1,positive
Alexa,4,30-Jul-18,White  Show,use control smart home,1,positive
Alexa,4,30-Jul-18,Black  Show,show great still learning able watch videos talk face face others features,1,positive
Alexa,5,30-Jul-18,Black  Show,wish bought one work,1,positive
Alexa,1,30-Jul-18,Black  Show,intrusive turn,0,negative
Alexa,5,30-Jul-18,White  Show,love echo show,1,positive
Alexa,4,30-Jul-18,Black  Show,works well thrilled apps paid seprately,1,positive
Alexa,4,30-Jul-18,Black  Show,video calls mom,1,positive
Alexa,5,30-Jul-18,White  Show,love able see well hear things sound better,1,positive
Alexa,5,30-Jul-18,Black  Show,love,1,positive
Alexa,5,30-Jul-18,Black  Show,like echo ’ disappoint,1,negative
Alexa,4,30-Jul-18,Black  Show,nice picture good sound mics sensitive dot dots hear across house show said love showi watch tv movies tg ed kitchen news playing musicloveit,1,positive
Alexa,4,30-Jul-18,White  Show,basically use play music tell newsits sometimes hard communicate dont say command correctly realize learning style speaking commands even though dont say exactly,1,positive
Alexa,1,30-Jul-18,Black  Show,,0,negative
Alexa,5,30-Jul-18,White  Show,upgraded echo echo show,1,positive
Alexa,5,30-Jul-18,Black  Show,love echo show dot using last 6 months show much better sound quality amazing screen resolution like watching mini 4k tv love able see timers events list instead read purchased prime day worth every penny dot given thought cute novelty ill probably never use wrong echo part daily routine made life much easier,1,positive
Alexa,5,30-Jul-18,Black  Show,far ’ pleased echo show problem ’ much ’ able explore extent abilities got special price part prime day promotionand ’ beat get price pleased sound video screen sharp sometimes takes tries get alexa perform commandbut get know system better ’ hoping improve one drawback musici ’ noticed lot songs years past rerecordings original artistbut original recording example secret agent man johnny riversa “ live ” version used original version ’ going pay prime musici ’ like hear original version songsnot later recordings least give choice want hear otherwise pleased echo show pleased fact bought second one,1,positive
Alexa,5,30-Jul-18,Black  Show,like everything im still learning use,1,positive
Alexa,2,29-Jul-18,Black  Show,like another kid house constantly repeat myselfi tell alexa something clear day according history hears something comeletely differentthe device really cool like concept gets two stars however doesnt work intendedi find irritated often use device,0,negative
Alexa,5,29-Jul-18,White  Show,really easy use,1,positive
Alexa,5,29-Jul-18,White  Show,great sound video quality,1,positive
Alexa,1,29-Jul-18,Black  Show,way music sounds poor quality,0,negative
Alexa,4,29-Jul-18,Black  Show,everything echo although havent probably wont use video functions hoped display would allow customization limited would like clock weather display large text time displays small text also always line says 34tell alexa that34 tips bottom screen would like see go away wont sound quality good good big echo good enough bought sale think got value paid would disappointment paid full price,1,negative
Alexa,5,29-Jul-18,Black  Show,love echo show,1,positive
Alexa,4,29-Jul-18,Black  Show,enjoy thing learning,1,positive
Alexa,5,29-Jul-18,Black  Show,happy see,1,positive
Alexa,2,29-Jul-18,Black  Show,echo devices stopped communicating properly sonos devices upon connecting echo show account asking echo device play music sonos baffled system previously worked flawlessly went two weeks eventually solved problem neither amazon sonos could figure,0,negative
Alexa,5,29-Jul-18,White  Show,far like better expecting,1,positive
Alexa,4,29-Jul-18,Black  Show,doesnt always respond wake word 3rd echo product say little disappointed alexa voice assistant great comes controlling connected home lot learn google assistant comes getting answers search queries,1,positive
Alexa,4,29-Jul-18,Black  Show,good product,1,positive
Alexa,3,29-Jul-18,Black  Show,two weeks sure like ever present alexa screen well bought abay monitor combined wifi camera works screen always unless tell turn instead talking cylinder mini screen talks also writes everything says shows accompanying video something audio made alexa different ways tv talk,1,positive
Alexa,1,29-Jul-18,Black  Show,f sucks,0,negative
Alexa,5,29-Jul-18,White  Show,,1,positive
Alexa,5,29-Jul-18,White  Show,love able read lyrics favorite songs,1,positive
Alexa,5,29-Jul-18,Black  Show,thing awesome grocery lists paired anylist app flash briefing good complaint pause something alexa decides longer want listen thing forever definitely worth purchase,1,positive
Alexa,5,29-Jul-18,Black  Show,works great video call function nice communicating dropin,1,positive
Alexa,5,29-Jul-18,Black  Show,,1,positive
Alexa,5,29-Jul-18,Black  Show,see echo show kitchen far exceeds expectation ’ wealth information topic customizable sound video also echo echo dot group hole house music still done exploring love perfect getting recipes see ’ preparing cook,1,positive
Alexa,4,29-Jul-18,Black  Show,fairly easy use,1,positive
Alexa,5,29-Jul-18,Black  Show,absolutely love echo show awesome works great ring video spotlight cams music demand many features yet explore,1,positive
Alexa,5,29-Jul-18,White  Show,absolutely love use everythingi tell friends clients ’ daughter never ask something ’ complain wish bought 2package deal truly needed one work room kick,1,positive
Alexa,5,29-Jul-18,White  Show,love kitchen convenient look recipes listen news watch prime video im cooking,1,positive
Alexa,1,29-Jul-18,White  Show,always wanted onetill got one cracked hard navigate actually like dot better,0,negative
Alexa,5,29-Jul-18,Black  Show,greatest,1,positive
Alexa,5,29-Jul-18,Black  Show,love,1,positive
Alexa,5,29-Jul-18,Black  Show,fourth echo original two dots best decent speaker fun graphics,1,positive
Alexa,5,29-Jul-18,Black  Show,loved talking box able easily set,1,positive
Alexa,5,29-Jul-18,Black  Show,easy setup use ability play video huge addition alexa device family,1,positive
Alexa,2,29-Jul-18,Black  Show,echo show said work certain apps butnot cozi state works echo show cozi family ’ ’ well amazon needs go back drawing board would needed piece technology lacks essential please fix cost echo show marvelous got echo show take shopping list far adding items list long lag router slow provider speed gb speed problem new items updated cozi slow help needed get updated a1 working conditioning,0,negative
Alexa,4,29-Jul-18,Black  Show,music listen also movie watch see ring doorbell,1,positive
Alexa,5,29-Jul-18,Black  Show,enough video options,1,positive
Alexa,4,29-Jul-18,White  Show,great sound,1,positive
Alexa,4,29-Jul-18,Black  Show,took advantage prime friday decided take chance purchase one enjoy features comes im sorry didnt purchase two well worth money looks great nightstand every night puts steep sleeping music happy customer,1,positive
Alexa,5,29-Jul-18,Black  Show,musicthe shopping list sound,1,positive
Alexa,5,29-Jul-18,Black  Show,diversity many things see hear wealth information,1,positive
Alexa,5,29-Jul-18,Black  Show,love thanks amazon guys rock,1,positive
Alexa,2,29-Jul-18,Black  Show,disappointed device able access youtube dec 2017 ’ aware purchased ’ problems device voice stops working throughout day see trying respond window opens contains info asked ’ like device gets stuck process stops working blue bar flashes keep unplug restart device starts working irritating device could really great device google amazon would act like grownups,0,negative
Alexa,1,29-Jul-18,Black  Show,returned repair repair done problem requires defective part show itselfi sent repair got back without fixed site gives option complain pagei echo spot works perfectly position,0,negative
Alexa,5,29-Jul-18,Black  Show,love,1,positive
Alexa,5,29-Jul-18,Black  Show,like design visuals,1,positive
Alexa,5,29-Jul-18,Black  Show,havent show long used lot love use set timers cooking stove finicky wanting work time also use check different recipes listen music time favorite telling everyone time dinner son gets real kick thati know lot people expecting shows possible moment remember original echo didnt first came see amazon adding new stuff time soon sure want soon maybe even things havent thought ofi wish bit user friendly still havent figured video chat cousin north carolina also one tried call sons dot went video chat immediately last looked dots dont video screensanother thing needs addressed husband tried one bedroom play thunderstorm sounds help go sleep tried get buy app instead playing skill enabled free bit worried use needs fixedi say happy echo show,1,positive
Alexa,5,29-Jul-18,White  Show,long first alexa thing sure like done far lot learn play,1,positive
Alexa,5,29-Jul-18,Black  Show,works great fun use,1,positive
Alexa,5,29-Jul-18,White  Show,best echo devices spot dot echo,1,positive
Alexa,4,29-Jul-18,Black  Show,large screen really majes enjoyable experience thing ’ missing youtube,1,positive
Alexa,5,29-Jul-18,Black  Show,easy use,1,positive
Alexa,3,29-Jul-18,White  Show,bought go security camera system perform like thought would doesnt alert us someone door also cant talk person door echo show cell phone,1,positive
Alexa,1,29-Jul-18,Black  Show,great device features awesome interaction fantastic home automation works perfect link accounts correctly issue 4 echo shows 2 sent repair screen glitching less 3 months old already issuesfirst repairs sent “ updated firmware ” got device back nothing worked update newest firmware work 2 weeks later glitch starts againi love show ’ getting really frustrated glitching,0,negative
Alexa,5,29-Jul-18,Black  Show,super fun ty expecting,1,positive
Alexa,5,29-Jul-18,Black  Show,,1,positive
Alexa,5,29-Jul-18,White  Show,love much alexa even better show things,1,positive
Alexa,5,29-Jul-18,Black  Show,echo got 2 show 1 daughter absolutely love especially video chat,1,positive
Alexa,5,29-Jul-18,Black  Show,ive alexa dot time im really enjoying alexa show great visual whether song weather played jeapordy im good learn trivia ones watching love recipes visible movies available havent long enough try everything,1,positive
Alexa,5,29-Jul-18,Black  Show,got amazon prime ring pro work really great lazy guy dont need go see door anymore im gaming,1,positive
Alexa,5,29-Jul-18,Black  Show,originally got show video chat family members works great found really like checking things handsfree like weather recipes far really liked show would recommend,1,positive
Alexa,5,29-Jul-18,Black  Show,easy setup running minutes learning feature outstanding know amazon far ahead competition,1,positive
Alexa,1,29-Jul-18,Black  Show,bought product hoping alexa would pretty well developed far enough along therefore expecting responsive 100 piece crap doesnt even know respond question amazon told ask echo buttons manual see step 3 device potential given big screen decent sound 200 bucks would never reccomend even 100 spent feel like got shorted oh lastly device pretty useless without prime membership linked personal account thing literally decorated bluetooth speaker went family account one got work minimal oh even prime membership music pass something thats extra 399 month leaving item subscription nightmare overpriced decorated bluetooth speaker eyes would give zero stars could,0,negative
Alexa,5,29-Jul-18,White  Show,quite niceclear great sound,1,positive
Alexa,5,29-Jul-18,Black  Show,versatile use watch movies news able use remote vehicle use communication hub home great produc,1,positive
Alexa,5,29-Jul-18,Black  Show,bought two one one daughter lives another state love,1,positive
Alexa,1,29-Jul-18,White  Show,family bought several help communicate older parents grandparents need simpler devices fullfledged tablet fantastic potential digital photo screen video calls easy accesss music audio books etc however setup discovered huge lurking negative amazon forces view continous spam home screen promoting alexa features turn many things settins turn 34things try34 instead beautiful digital photo screen weather time constantly spam ad across home screen says 34try 34 amazon please listen customers offer setting turn spam,0,negative
Alexa,5,29-Jul-18,Black  Show,best part owning mother antitechnology uses ease everyday finds new reasons use well well done,1,positive
Alexa,4,29-Jul-18,Black  Show,’ second one put one kitchen recipes,1,positive
Alexa,5,29-Jul-18,White  Show,echo show perfect staging kitchen recipes right need print wonderful device acoustical sounds powerful tall cylindercal echo covered adjacent family room,1,positive
Alexa,4,29-Jul-18,Black  Show,great fun frustrating times commands tv show get mixed asking watch something turn directv display show stinks 8 year old also would like video options flash briefings still really tech wonder low price,1,positive
Alexa,5,29-Jul-18,Black  Show,love play music see lyrics connected echo dot enjoy listening multiple rooms,1,positive
Alexa,3,29-Jul-18,Black  Show,love alexa chance add show home jumped im member show doesnt know paid extras echo upstairs bedroom supposed pay show added home im afraid ask 34whats point34,1,positive
Alexa,5,29-Jul-18,White  Show,purchased 34personal34 contact vehicle engaging long distance grandchildren works perfectly every regard resolution sound better expected highly recommend,1,positive
Alexa,4,29-Jul-18,Black  Show,works well pictures awesome sound could better must bandwidth alexa devices whole home music 24ghz vs 5ghz,1,positive
Alexa,5,29-Jul-18,Black  Show,pleased echo show sound music words tunes news weather color screen photos could better,1,positive
Alexa,5,29-Jul-18,White  Show,echo show personal assistant awesome,1,positive
Alexa,5,29-Jul-18,Black  Show,packaging beautiful 2 dots echo plus already show love echo roomyou also say 34alexa turn screen34 go black good sleeping,1,positive
Alexa,3,29-Jul-18,White  Show,ability respond accuracy variety information provided google search spoiled mei originally expected see type search engine echonot ability alexa provide detailed information part packageperhaps improvements offing updates,1,positive
Alexa,5,29-Jul-18,White  Show,daughter echo show told much loved bought white one kitchen absolutely love features others plus great extras sound system awesome also original echo tower dots spot great uses around house highly recommend products,1,positive
Alexa,5,29-Jul-18,Black  Show,really like show feature also like video calls others,1,positive
Alexa,5,29-Jul-18,Black  Show,love device bought simple alarm clock amazon echoand prime day price couldnt beat sonos big ass fan lights able control device perfect getting better time,1,positive
Alexa,4,29-Jul-18,Black  Show,ase participating echo,1,positive
Alexa,3,29-Jul-18,Black  Show,like weather options alexa search compacity needs improvement aint google alexa gets requests probably around 20 time currently alexa doesnt youtube either huge drawback echo show dropped price international radio via tune awesome search engine like pulling teeth get anything,1,positive
Alexa,5,29-Jul-18,Black  Show,love,1,positive
Alexa,5,29-Jul-18,Black  Show,love still havent figured best things,1,positive
Alexa,5,29-Jul-18,White  Show,easy use answers questionshands free whats like may perfect sign times come connected smart home items enjoy totallly keeps home connected,1,positive
Alexa,5,29-Jul-18,Black  Show,product amazing love best buy thing missing bluetooth,1,positive
Alexa,5,29-Jul-18,Black  Show,’ great,1,positive
Alexa,5,29-Jul-18,Black  Show,echo show works great enjoy much,1,positive
Alexa,4,29-Jul-18,Black  Show,works blink video cameras work tube,1,positive
Alexa,5,29-Jul-18,Black  Show,love simple set love fact answers questions bought one everybody family like jetsons,1,positive
Alexa,5,28-Jul-18,Black  Show,draw back stops every awhile middle song,1,negative
Alexa,5,28-Jul-18,Black  Show,great product,1,positive
Alexa,5,28-Jul-18,Black  Show,echo teacher english funnybut sometimes listen said,1,positive
Alexa,4,28-Jul-18,Black  Show,ight,1,positive
Alexa,5,28-Jul-18,White  Show,awesome product process every room house set automation show favorite device,1,positive
Alexa,5,28-Jul-18,Black  Show,’ original echo quite time recently added show simple setup inviting use visual interface echo used primary interface connected home system currently controlling lights switches look forward expanding capability also use maintaining lists music player general information entertainment ’ used show shuffle favorite photographs start soon,1,positive
Alexa,5,28-Jul-18,Black  Show,things great,1,positive
Alexa,5,28-Jul-18,Black  Show,bought two one kitchen sewing room great need recipe need know something still learning everything,1,positive
Alexa,5,28-Jul-18,Black  Show,love shows song info screen playing also time notifications news etc,1,positive
Alexa,4,28-Jul-18,Black  Show,alexa takes getting used picture quality great touch screen responsive smooth speakers better expected wellfour stars five,1,positive
Alexa,5,28-Jul-18,White  Show,love,1,positive
Alexa,3,28-Jul-18,White  Show,like option white ’ bizarre comes black cord white kitchen standsoutlikeasorethumb black power cord aesthetic purposes happier yearold white echo show came white powercord seems like major design flaw “ white ” option strongly urge amazon change powercord white,1,positive
Alexa,5,28-Jul-18,Black  Show,pleased echo show love many nice features highly recommend,1,positive
Alexa,5,28-Jul-18,Black  Show,ease set overall functionality makes echo show worth every penny especially like setting background screen able set affirmations use personalized reminders,1,positive
Alexa,5,28-Jul-18,Black  Show,love wanted primarily kitchen addition common services wanted use allrecipes cooks illustrated recipes,1,positive
Alexa,5,28-Jul-18,Black  Show,easy use great recipes listen music see movies movie trailers much,1,positive
Alexa,5,28-Jul-18,Black  Show,love able see information alexa gives notifications turned lets know order delivered also tells order use echo screen pull details orders use alexa skill make calls uhyour echo,1,positive
Alexa,5,28-Jul-18,White  Show,great sound video,1,positive
Alexa,5,28-Jul-18,Black  Show,really like,1,positive
Alexa,5,28-Jul-18,White  Show,love echo show listen music get recipes much highly recommend echo everyone,1,positive
Alexa,5,28-Jul-18,Black  Show,easy set plug make selections preferences language temp c f etc getting familiar adding calendar appointments,1,positive
Alexa,5,28-Jul-18,Black  Show,like variety stuff echo show offers,1,positive
Alexa,5,28-Jul-18,Black  Show,love,1,positive
Alexa,4,28-Jul-18,Black  Show,wish internet searches like feature,1,positive
Alexa,5,28-Jul-18,Black  Show,bought visiting friend one great understand frustration youtube though still good havelove seeing words songs ring doorbellyou never get chairlaziness best lol great product good speakers,1,positive
Alexa,4,28-Jul-18,White  Show,good smart home gadget,1,positive
Alexa,5,28-Jul-18,Black  Show,love speakers screen,1,positive
Alexa,1,28-Jul-18,White  Show,youtube,0,negative
Alexa,5,28-Jul-18,Black  Show,loved everything item quick response time sensitive speaking end house,1,positive
Alexa,5,28-Jul-18,Black  Show,bought mother,1,positive
Alexa,4,28-Jul-18,Black  Show,great would better way use headphones,1,positive
Alexa,4,28-Jul-18,White  Show,far good much better sound echo dot,1,positive
Alexa,5,28-Jul-18,Black  Show,clear screen great picture,1,positive
Alexa,5,28-Jul-18,Black  Show,love compatible many cameras everything echo dot,1,positive
Alexa,5,28-Jul-18,Black  Show,kitchen great news music video call daughter grand kids really dig,1,positive
Alexa,5,28-Jul-18,Black  Show,absolutely love thing love amazon echo show went bonkers took brief chat voila new one replace way floored screen started blurring shaking jumping missing part data alexa still talked couldnt watch movies happy amazon easy deal makes good products without hassle,1,positive
Alexa,5,28-Jul-18,Black  Show,works well recipes references nice device right size,1,positive
Alexa,5,28-Jul-18,Black  Show,works well,1,positive
Alexa,1,28-Jul-18,White  Show,works fine realize ’ need ’ use,0,negative
Alexa,5,28-Jul-18,Black  Show,screen microphones speaker alexa lives inside yup echo show expectations met,1,positive
Alexa,5,28-Jul-18,Black  Show,user friendly,1,positive
Alexa,5,28-Jul-18,Black  Show,👍🏻,1,positive
Alexa,5,28-Jul-18,Black  Show,let ’ start withdislikes want buy 7 housedo even need add likes hahaawesome fun useful nothing else say,1,positive
Alexa,5,28-Jul-18,White  Show,outstanding piece technology use everyday information scheduling general information awesome amazon keep improving ai,1,positive
Alexa,5,28-Jul-18,Black  Show,impulse buy super happy made purchase love much immediately bought parents one video chat easily love features easy use set,1,positive
Alexa,5,28-Jul-18,Black  Show,like,1,positive
Alexa,5,28-Jul-18,Black  Show,great product great price prime day thanks alexa,1,positive
Alexa,4,28-Jul-18,Black  Show,still trying figure link bluetooth speaker,1,positive
Alexa,4,28-Jul-18,Black  Show,wish skills,1,positive
Alexa,5,28-Jul-18,Black  Show,still learning started integrating smart devices home echo product line show spot two dots kids dot trouble getting call still working,1,positive
Alexa,5,28-Jul-18,Black  Show,great improvement original echo like ability see lyrics songs watch prime tv get visuals little hints things try appears across bottom sparks imagination,1,positive
Alexa,5,28-Jul-18,White  Show,love,1,positive
Alexa,4,28-Jul-18,Black  Show,sound greatvideo great need learn everything see videos youtube listen music watch news,1,positive
Alexa,5,28-Jul-18,White  Show,great addition alexa family great video also,1,positive
Alexa,3,28-Jul-18,Black  Show,belong amazon prime would think could watch video library prime music,1,positive
Alexa,5,28-Jul-18,Black  Show,starting day,1,positive
Alexa,5,28-Jul-18,Black  Show,nothing dislike lot expected,1,positive
Alexa,4,28-Jul-18,Black  Show,bought specifically wife could look arlo security cameras bedroom ’ work system worked three days gives error message disappointed due fact advertise systems work together gave four stars everything else well,1,negative
Alexa,5,28-Jul-18,Black  Show,love,1,positive
