App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,15-10-2019,apple products ’ ’ talk bcos one suggestion use phone get feel real phone,5,white,positive
Apple iPhone XR (64GB) - Black,16-08-2019,multifunction display ’ functioning day 1,4,green,positive
Apple iPhone XR (64GB) - Black,21-10-2019,handset bulky use much expected apple earlier using iphone 8 seems wrong decesion upgrading phone,3,yellow,negative
Apple iPhone XR (64GB) - Black,03-10-2019,face unlocking little slow battery also,4,black,positive
Apple iPhone XR (64GB) - Black,24-11-2019,awesome battery life fantastic sound quality camera disappoints bit better camera phones available market 15k,4,purple,positive
Apple iPhone XR (64GB) - Black,12-06-2019,good one excellent features,5,red,positive
Apple iPhone XR (64GB) - Black,29-08-2019,everything perfect,5,white,positive
Apple iPhone XR (64GB) - Black,20-11-2019,beauty full iphone ☓r,4,green,positive
Apple iPhone XR (64GB) - Black,12-11-2019,battery life good classic iphone weight could lighter,5,yellow,positive
Apple iPhone XR (64GB) - Black,29-07-2019,mobile device upto mark,2,black,negative
Apple iPhone XR (64GB) - Black,08-03-2020,average quality slow,3,red,positive
Apple iPhone XR (64GB) - Black,23-01-2020,second best apple product ever used first one still ipad pro,5,purple,positive
Apple iPhone XR (64GB) - Black,19-01-2020,great camera quality great performance,5,white,positive
Apple iPhone XR (64GB) - Black,05-03-2020,awesome phone affordable price cheap affordable,5,green,positive
Apple iPhone XR (64GB) - Black,02-02-2020,first iphone ’ loving,5,yellow,positive
Apple iPhone XR (64GB) - Black,28-10-2019,best iphone 200 percent value money,5,black,positive
Apple iPhone XR (64GB) - Black,22-09-2019,product good respect money fered amazon features working properly kind issue,4,red,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good phone battery life good better old iphones moved 7 xr ive seen good battery phone,5,purple,positive
Apple iPhone XR (64GB) - Black,01-03-2020,battery durability improved critical phone,3,white,positive
Apple iPhone XR (64GB) - Black,25-01-2020,superb phone finally got dream phone n thank amazon delivery time n genuine phone love shopping amazon ☺️😊,5,green,positive
Apple iPhone XR (64GB) - Black,02-10-2019,nice experience far,5,yellow,positive
Apple iPhone XR (64GB) - Black,10-10-2019,battery life 👌🏼,4,black,positive
Apple iPhone XR (64GB) - Black,01-03-2020,good phone overall performance superior apple 6s 7 etc budget phone nothing else,4,red,positive
Apple iPhone XR (64GB) - Black,03-08-2019,apple products need reviews amazing using also using apple products life,5,purple,positive
Apple iPhone XR (64GB) - Black,06-03-2020,nice,5,white,positive
Apple iPhone XR (64GB) - Black,10-11-2019,value money good battery life supports gaming faster engine response time good,5,green,positive
Apple iPhone XR (64GB) - Black,03-11-2019,excellent,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-01-2019,worthy pay,3,black,positive
Apple iPhone XR (64GB) - Black,22-03-2020,using iphone xr month experience great camera quality superb front camera upto marks,5,red,positive
Apple iPhone XR (64GB) - Black,22-09-2019,finger print available face unlock fast,5,purple,positive
Apple iPhone XR (64GB) - Black,09-11-2019,impressive product apple loved using got good discounted price diwali sale exchange,5,white,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good choice best iphone used far worth price,5,green,positive
Apple iPhone XR (64GB) - Black,19-10-2019,face id finger print great product face id works faster,5,yellow,positive
Apple iPhone XR (64GB) - Black,12-11-2019,overall phone good battery life could better,5,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good experience productworth buy,4,red,positive
Apple iPhone XR (64GB) - Black,24-01-2020,awesome using phone 2days ’ quiet super feeling work play gamecapture photos ultimate clarity,5,purple,positive
Apple iPhone XR (64GB) - Black,26-02-2020,connector missingunable contact concern person,3,white,positive
Apple iPhone XR (64GB) - Black,28-03-2019,good,5,green,positive
Apple iPhone XR (64GB) - Black,07-03-2020,excellent mobile,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-10-2019,nice good,5,black,positive
Apple iPhone XR (64GB) - Black,09-03-2020,product delivery everything point,5,red,positive
Apple iPhone XR (64GB) - Black,15-10-2019,disgrace camera become awful pictures clicked ’ look real looks like filter default,2,purple,negative
Apple iPhone XR (64GB) - Black,27-10-2019,nice product apple,5,white,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good mobile worthy purchase apple ios far better simple android battery life iphone xr better iphones go,5,green,positive
Apple iPhone XR (64GB) - Black,05-10-2019,best iphone best battery backup excellent service amazon,5,yellow,positive
Apple iPhone XR (64GB) - Black,07-10-2019,’ iphone ’ iphone,5,black,positive
Apple iPhone XR (64GB) - Black,07-03-2020,reasonably apple gets job done,5,red,positive
Apple iPhone XR (64GB) - Black,06-02-2020,worth till using,5,purple,positive
Apple iPhone XR (64GB) - Black,02-01-2020,worth buying xr phone,5,white,positive
Apple iPhone XR (64GB) - Black,02-10-2019,worth money,5,green,positive
Apple iPhone XR (64GB) - Black,24-01-2020,excellent performance,5,yellow,positive
Apple iPhone XR (64GB) - Black,19-11-2019,battery good display face best performance little bit improve maybe update,5,black,positive
Apple iPhone XR (64GB) - Black,09-11-2019,screen quality amazing although lcd face id easy fast expected,5,red,positive
Apple iPhone XR (64GB) - Black,05-09-2019,excellent,5,purple,positive
Apple iPhone XR (64GB) - Black,02-01-2020,excellent apple product real good deal 128 gb 48k thanks amazon nice prompt delivery,5,white,positive
Apple iPhone XR (64GB) - Black,14-11-2019,literally takes 45 hours charge 20 100,3,green,positive
Apple iPhone XR (64GB) - Black,16-10-2019,heating problem face,1,yellow,negative
Apple iPhone XR (64GB) - Black,03-03-2020,product good time hanged time working properly product performance badly till,2,black,negative
Apple iPhone XR (64GB) - Black,02-03-2020,highlights battery almost full day,5,red,positive
Apple iPhone XR (64GB) - Black,30-09-2019,awesome phone superb,5,purple,positive
Apple iPhone XR (64GB) - Black,11-09-2019,awesome product efficient battery life lcd display pretty cool compared retina ’ much differences,5,white,positive
Apple iPhone XR (64GB) - Black,26-10-2019,nice,5,green,positive
Apple iPhone XR (64GB) - Black,08-10-2019,damaged phone sets circulated n dumped us,1,yellow,negative
Apple iPhone XR (64GB) - Black,20-10-2019,earpods written provided wired earphone ☹️☹️☹️,5,black,positive
Apple iPhone XR (64GB) - Black,01-01-2020,battery life low need charging frequently,1,red,negative
Apple iPhone XR (64GB) - Black,03-11-2019,think voice mic issue people always report low voice coversation,4,purple,negative
Apple iPhone XR (64GB) - Black,08-03-2020,awesome battery,5,white,positive
Apple iPhone XR (64GB) - Black,12-10-2019,first tym disappointed phone,2,green,negative
Apple iPhone XR (64GB) - Black,07-07-2019,bought discount fer overall good mobile,5,yellow,positive
Apple iPhone XR (64GB) - Black,11-08-2019,usual best phone apple iphone xr using iphone since 7 years hope time apple bring awesome product,5,black,positive
Apple iPhone XR (64GB) - Black,04-11-2019,product received damage else want,5,red,negative
Apple iPhone XR (64GB) - Black,01-06-2019,weight high ergonomics hold phone good,4,purple,positive
Apple iPhone XR (64GB) - Black,15-10-2019,’ apple 🍎 lover give 5 innovations,5,white,positive
Apple iPhone XR (64GB) - Black,16-08-2019,great deal prime day,5,green,positive
Apple iPhone XR (64GB) - Black,22-07-2019,write review one n half month overall performance iphone xr great,5,yellow,positive
Apple iPhone XR (64GB) - Black,28-10-2019,good product,4,black,positive
Apple iPhone XR (64GB) - Black,03-11-2019,best iphone battery life easily last day half games multitasking stuff,5,red,positive
Apple iPhone XR (64GB) - Black,21-11-2019,best experience iphone doubt love awesome camera better android phone cameras,5,purple,positive
Apple iPhone XR (64GB) - Black,18-06-2019,amazing phone great battery life best amongst iphones,5,white,positive
Apple iPhone XR (64GB) - Black,12-11-2019,longing purchase oneafter purchasing feel good thing iphone xr camera feel android better features,4,green,positive
Apple iPhone XR (64GB) - Black,24-11-2019,bought amazon sale going 36k 4k ’ pay bcz 10 instant discount credit card,5,yellow,positive
Apple iPhone XR (64GB) - Black,23-01-2020,dead arrival worst experience first time amazon,1,black,negative
Apple iPhone XR (64GB) - Black,06-03-2020,super value money product great picture sound,5,red,positive
Apple iPhone XR (64GB) - Black,08-07-2019,awesome mobile one best iphone ever used,5,purple,positive
Apple iPhone XR (64GB) - Black,22-12-2019,obviously value money,4,white,positive
Apple iPhone XR (64GB) - Black,01-01-2020,awesome phone camera superb worda realy happy first iphone really happy,5,green,positive
Apple iPhone XR (64GB) - Black,07-10-2019,iphone xr best phone per 40000 price point thanks amazon delivering product within one day,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-01-2020,device started becoming warm late reason knownnot getting battery life compared used 3 months bought,4,black,positive
Apple iPhone XR (64GB) - Black,26-08-2019,phone built quality awesome headphone battery charging jack create mesh,5,red,positive
Apple iPhone XR (64GB) - Black,10-08-2019,amazing phone overpriced always apple products,5,purple,positive
Apple iPhone XR (64GB) - Black,04-11-2019,phone functioning simply superb,5,white,positive
Apple iPhone XR (64GB) - Black,08-02-2020,best deal,5,green,positive
Apple iPhone XR (64GB) - Black,01-10-2019,although apple famous low battery life xr breaking history full day battery backup best affordable iphone must buy,5,yellow,positive
Apple iPhone XR (64GB) - Black,19-10-2019,nice product,5,black,positive
Apple iPhone XR (64GB) - Black,06-03-2020,nice phone bt times screen gets still,4,red,positive
Apple iPhone XR (64GB) - Black,18-02-2020,shifted android ios loving,5,purple,positive
Apple iPhone XR (64GB) - Black,12-11-2019,ammo,5,white,positive
Apple iPhone XR (64GB) - Black,25-01-2020,good phone secure delivery amazon,5,green,positive
Apple iPhone XR (64GB) - Black,08-11-2019,figure print scanner,5,yellow,positive
Apple iPhone XR (64GB) - Black,10-03-2020,face id battery camera performance superb,5,black,positive
Apple iPhone XR (64GB) - Black,12-08-2019,delivery system good got wanted thanks amazon,5,red,positive
Apple iPhone XR (64GB) - Black,31-10-2019,guys changed delivery date gave heart attack,1,purple,negative
Apple iPhone XR (64GB) - Black,26-02-2020,phone absolutely good business class thing feel face lock work night moderest good value money,5,white,positive
Apple iPhone XR (64GB) - Black,19-10-2019,excellent words review amazon ’ break trust im happy satisfied product well service provided,5,green,positive
Apple iPhone XR (64GB) - Black,08-11-2019,upgraded iphone 7 experience good,5,yellow,positive
Apple iPhone XR (64GB) - Black,26-10-2019,everything great per expactations didnt receive 1 year acko insurance free screen replacmemt,5,black,positive
Apple iPhone XR (64GB) - Black,22-10-2019,superb phonevery smooth,5,red,positive
Apple iPhone XR (64GB) - Black,09-11-2019,lik phone good phone bt want fatserbattery total vest oneplus good fone dont bye aaple bad cumpani,1,purple,negative
Apple iPhone XR (64GB) - Black,09-11-2019,finger print reading face recognition superb,5,white,positive
Apple iPhone XR (64GB) - Black,06-06-2019,best iphone ever made far excellent,5,green,positive
Apple iPhone XR (64GB) - Black,12-07-2019,great phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,25-08-2019,suddenly phone switch f phone working,1,black,negative
Apple iPhone XR (64GB) - Black,11-11-2019,nothing ab excellence apple iphone pricing xr category much liked affordable common user,5,red,negative
Apple iPhone XR (64GB) - Black,02-03-2020,best mobile 50k apple,4,purple,positive
Apple iPhone XR (64GB) - Black,30-09-2019,awesome cameraeverything near perfectionsuperb build material apple ios 12got fabulous price amazon sale,5,white,positive
Apple iPhone XR (64GB) - Black,04-10-2019,brought iphone xr last week love phone ’ first ever apple phone face id excellent much advanced phone,5,green,positive
Apple iPhone XR (64GB) - Black,06-10-2019,phone amazing want phone amazing battery life go camera also good happy buy 😁😁,5,yellow,positive
Apple iPhone XR (64GB) - Black,30-10-2019,got product beforetime,4,black,positive
Apple iPhone XR (64GB) - Black,25-11-2019,overall performance good except camera quality since selfie camera ’ give gud quality picture,4,red,positive
Apple iPhone XR (64GB) - Black,01-03-2020,good,5,purple,positive
Apple iPhone XR (64GB) - Black,28-10-2019,great phone,5,white,positive
Apple iPhone XR (64GB) - Black,12-10-2019,excellent piece product combination art technology,5,green,positive
Apple iPhone XR (64GB) - Black,08-01-2020,best phone budget apple must buy,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-10-2019,phone keeps getting disconnected wifi rhyme reason really frustrating,3,black,negative
Apple iPhone XR (64GB) - Black,17-10-2019,charging slow,4,red,positive
Apple iPhone XR (64GB) - Black,04-11-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,01-10-2019,first ever iphone loved,5,white,positive
Apple iPhone XR (64GB) - Black,23-08-2019,phone good working nice condition gave apple convertor,5,green,positive
Apple iPhone XR (64GB) - Black,26-10-2019,excellent product,5,yellow,positive
Apple iPhone XR (64GB) - Black,11-10-2019,good product,5,black,positive
Apple iPhone XR (64GB) - Black,14-08-2019,superb cell,5,red,positive
Apple iPhone XR (64GB) - Black,23-06-2019,amazing phone someone pixel 2xl user found iphone xr better almost every aspect daily usage,5,purple,positive
Apple iPhone XR (64GB) - Black,17-04-2019,3 love iphone awesome,5,white,positive
Apple iPhone XR (64GB) - Black,07-11-2019,camera quality ok ok,4,green,positive
Apple iPhone XR (64GB) - Black,21-09-2019,totally love phone red attractive little bit heavy,5,yellow,positive
Apple iPhone XR (64GB) - Black,20-10-2019,everything awesome price range,5,black,positive
Apple iPhone XR (64GB) - Black,08-11-2019,value money got good discount,5,red,positive
Apple iPhone XR (64GB) - Black,03-11-2019,iphone xr ’ need review 😊,5,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,face detection excellent touch also good,5,white,positive
Apple iPhone XR (64GB) - Black,09-11-2019,always standing,5,green,positive
Apple iPhone XR (64GB) - Black,21-01-2020,’ want spend much buying new iphone phone great buy really get 2 years easily,4,yellow,positive
Apple iPhone XR (64GB) - Black,02-03-2020,awesome buydon ’ think twice everything thumbs camera battery little thick heavy though ’ con,4,black,positive
Apple iPhone XR (64GB) - Black,28-10-2019,great phone got amazing price great indian festive sale amazing battery life last around 2 day moderate usage,5,red,positive
Apple iPhone XR (64GB) - Black,08-10-2019,camera phone really good user interface phone provides great satisfaction investing amount,5,purple,positive
Apple iPhone XR (64GB) - Black,09-10-2019,👍,5,white,positive
Apple iPhone XR (64GB) - Black,21-09-2019,didnt hear sound properly,2,green,negative
Apple iPhone XR (64GB) - Black,06-10-2019,quality reasonable price,5,yellow,positive
Apple iPhone XR (64GB) - Black,24-02-2019,love use,5,black,positive
Apple iPhone XR (64GB) - Black,23-10-2019,good phone 50k,5,red,positive
Apple iPhone XR (64GB) - Black,05-11-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,10-11-2019,earphone got phone 2 cuts want get replaced,4,white,negative
Apple iPhone XR (64GB) - Black,08-11-2019,product good received intact iphone delivered one day mentioned date bought 49900 128 gb red,5,green,positive
Apple iPhone XR (64GB) - Black,21-07-2019,camera works good,5,yellow,positive
Apple iPhone XR (64GB) - Black,09-02-2020,first iphone really feels great,5,black,positive
Apple iPhone XR (64GB) - Black,03-11-2019,amazing phone android user easily move iphones features different android one love fluency speed,5,red,positive
Apple iPhone XR (64GB) - Black,13-02-2020,cost high indian currency,1,purple,negative
Apple iPhone XR (64GB) - Black,04-03-2020,os great want android hope apple updates os soon puts android 10,5,white,positive
Apple iPhone XR (64GB) - Black,09-10-2019,good phone go,4,green,positive
Apple iPhone XR (64GB) - Black,26-11-2019,really nice product amazon best delivery services phone really beast performer,5,yellow,positive
Apple iPhone XR (64GB) - Black,06-10-2019,one word awsome battary life super quality super first time user phone awsome,5,black,positive
Apple iPhone XR (64GB) - Black,10-10-2019,proximity sensor working refused replace,1,red,negative
Apple iPhone XR (64GB) - Black,04-11-2019,woooooow,5,purple,positive
Apple iPhone XR (64GB) - Black,05-12-2019,goodg,5,white,positive
Apple iPhone XR (64GB) - Black,19-10-2019,good,4,green,positive
Apple iPhone XR (64GB) - Black,09-11-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,11-11-2019,good,5,black,positive
Apple iPhone XR (64GB) - Black,03-11-2019,performance great battery life sufficient,5,red,positive
Apple iPhone XR (64GB) - Black,02-10-2019,product delivered nice however realised bill given show warranty,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,fastest phone,5,white,positive
Apple iPhone XR (64GB) - Black,05-01-2020,worth money,5,green,positive
Apple iPhone XR (64GB) - Black,26-10-2019,liked nice camera face portrait dislike portrait mode objects,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-11-2019,house apple value money phone classic features iphone superior camera battery life,5,black,positive
Apple iPhone XR (64GB) - Black,07-08-2019,phone heats nothing much ’ regret might also feel hope amazon excecutives contact regarding issue,4,red,positive
Apple iPhone XR (64GB) - Black,10-10-2019,colour phone rare beautiful coral,5,purple,positive
Apple iPhone XR (64GB) - Black,07-03-2020,worth money,5,white,positive
Apple iPhone XR (64GB) - Black,21-11-2019,good product alwaysamazon always known products quality delivery,5,green,positive
Apple iPhone XR (64GB) - Black,04-11-2019,best,5,yellow,positive
Apple iPhone XR (64GB) - Black,02-10-2019,good battery life phone slightly heavy use spigen cover becomes heavy handle,5,black,positive
Apple iPhone XR (64GB) - Black,20-10-2019,awesome product,4,red,positive
Apple iPhone XR (64GB) - Black,18-07-2019,xr one best phone apple segment working like computer easy use awesome look camera picture quality perfect,5,purple,positive
Apple iPhone XR (64GB) - Black,25-08-2019,excellent,5,white,positive
Apple iPhone XR (64GB) - Black,29-12-2019,super phone got product 38k,5,green,positive
Apple iPhone XR (64GB) - Black,06-12-2019,worst phone ever,1,yellow,negative
Apple iPhone XR (64GB) - Black,03-11-2019,best mobile ever go blind buy best mobile ever,5,black,positive
Apple iPhone XR (64GB) - Black,05-11-2019,worst product ever regret buying itno one even replied customer care service center really worst experience ever,1,red,negative
Apple iPhone XR (64GB) - Black,12-11-2019,face recognition mind blowing battery life good plus point 😍 happy product 3 months use,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,economical price amazon,4,white,positive
Apple iPhone XR (64GB) - Black,28-10-2019,long battery backup smooth inteface awesome camera u use features upper model apples phone,4,green,positive
Apple iPhone XR (64GB) - Black,01-03-2020,apple xr awesome best thing ab phone battery cherry 🍒 top superfast ios13 👍👍,5,yellow,positive
Apple iPhone XR (64GB) - Black,01-11-2019,a12 chip still rocking apple makes fabulous smartphones,5,black,positive
Apple iPhone XR (64GB) - Black,26-01-2020,guys buy 42900rs worth,5,red,positive
Apple iPhone XR (64GB) - Black,26-10-2019,amazing product,4,purple,positive
Apple iPhone XR (64GB) - Black,30-11-2019,phone like iphone😘 love u amazon got 42900😘😘,5,white,positive
Apple iPhone XR (64GB) - Black,13-11-2019,nice cashback fers amazonim happy product buy amazon,5,green,positive
Apple iPhone XR (64GB) - Black,01-11-2019,great device regret taken 128 gb model,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-10-2019,superb,5,black,positive
Apple iPhone XR (64GB) - Black,27-02-2020,good product hanging problem,5,red,positive
Apple iPhone XR (64GB) - Black,19-11-2019,perfect phone price battery camera best thing phone,5,purple,positive
Apple iPhone XR (64GB) - Black,27-07-2019,nice one,5,white,positive
Apple iPhone XR (64GB) - Black,02-11-2019,mobile defected side corner defective phone assembled properly want replace defective piece,1,green,negative
Apple iPhone XR (64GB) - Black,09-03-2020,happy purchase😍good package features face unlock works best takes less sec unlock loved it😍,5,yellow,positive
Apple iPhone XR (64GB) - Black,10-01-2020,charger adapter damaged within one month usei disappointed ’ expected kind product,2,black,negative
Apple iPhone XR (64GB) - Black,23-11-2019,overall good worth money aspects,5,red,positive
Apple iPhone XR (64GB) - Black,10-02-2020,perfect thing match desire,5,purple,positive
Apple iPhone XR (64GB) - Black,08-10-2019,lightning connector missing,3,white,negative
Apple iPhone XR (64GB) - Black,09-10-2019,performance good please replace item,1,green,negative
Apple iPhone XR (64GB) - Black,10-02-2020,product good didnt get bill yet,5,yellow,positive
Apple iPhone XR (64GB) - Black,26-11-2019,charger work anymore,3,black,positive
Apple iPhone XR (64GB) - Black,29-10-2019,nice product bought 44999 friend excellent performance battery camera,5,red,positive
Apple iPhone XR (64GB) - Black,04-11-2019,nothing say ab iphone iphone review pros cons please refer google search,5,purple,positive
Apple iPhone XR (64GB) - Black,05-10-2019,excellent price segment android closer xreven one plus 7 asus rog2,5,white,positive
Apple iPhone XR (64GB) - Black,24-10-2019,amazon far better competition like flipkart got original product even checked apple care,5,green,positive
Apple iPhone XR (64GB) - Black,07-10-2019,purchased 38k colour side excellent choice,5,yellow,positive
Apple iPhone XR (64GB) - Black,20-11-2019,sensors working properly seems defective pieces sold big sales,3,black,negative
Apple iPhone XR (64GB) - Black,08-07-2019,amazing phone quality superb,5,red,positive
Apple iPhone XR (64GB) - Black,05-03-2020,display lcd quality compared x xs,5,purple,positive
Apple iPhone XR (64GB) - Black,07-10-2019,awesome,5,white,positive
Apple iPhone XR (64GB) - Black,03-11-2019,delivery fast phone really good really good camera battery life,5,green,positive
Apple iPhone XR (64GB) - Black,07-02-2019,expected,5,yellow,positive
Apple iPhone XR (64GB) - Black,08-11-2019,android user since 2010 ’ like apple devices buying xr love device,5,black,positive
Apple iPhone XR (64GB) - Black,12-11-2019,👍🏻just looking,5,red,positive
Apple iPhone XR (64GB) - Black,23-11-2019,first f battery life good,5,purple,positive
Apple iPhone XR (64GB) - Black,05-11-2019,fantastic performance,5,white,positive
Apple iPhone XR (64GB) - Black,28-10-2019,dream phone best phone,5,green,positive
Apple iPhone XR (64GB) - Black,21-10-2019,’ finger print sensor face id works well good phone great battery life great battery,5,yellow,positive
Apple iPhone XR (64GB) - Black,20-06-2019,better buying iphone x,4,black,positive
Apple iPhone XR (64GB) - Black,10-11-2019,phone xr amazon delivery time genuine product,5,red,positive
Apple iPhone XR (64GB) - Black,20-10-2019,good product,5,purple,positive
Apple iPhone XR (64GB) - Black,07-11-2019,good product usual apple phone rocks,5,white,positive
Apple iPhone XR (64GB) - Black,02-11-2019,robust long battery life iphone trust also waterpro checked,5,green,positive
Apple iPhone XR (64GB) - Black,05-11-2019,nice,5,yellow,positive
Apple iPhone XR (64GB) - Black,13-11-2019,good phone 39k,5,black,positive
Apple iPhone XR (64GB) - Black,05-10-2019,awesome product apple fast delivery amazon,5,red,positive
Apple iPhone XR (64GB) - Black,07-10-2019,overall super little little problem,2,purple,negative
Apple iPhone XR (64GB) - Black,23-10-2019,good product,4,white,positive
Apple iPhone XR (64GB) - Black,28-11-2019,best quality,5,green,positive
Apple iPhone XR (64GB) - Black,10-11-2019,great mobile,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-11-2019,overall good,5,black,positive
Apple iPhone XR (64GB) - Black,11-10-2019,bought phone used week worth product lovely upgrade iphone 6,5,red,positive
Apple iPhone XR (64GB) - Black,29-02-2020,excellent product ease use good features ios reliability,5,green,positive
Apple iPhone XR (64GB) - Black,14-11-2019,product delivery good expecting much safer ok,4,yellow,positive
Apple iPhone XR (64GB) - Black,04-11-2019,great display great camera natural light avg performance low light amazing battery life amazing looks,5,purple,positive
Apple iPhone XR (64GB) - Black,20-10-2019,good phone,5,white,positive
Apple iPhone XR (64GB) - Black,12-09-2019,great,5,red,positive
Apple iPhone XR (64GB) - Black,02-10-2019,xr good phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,14-10-2019,good less weight,5,black,positive
Apple iPhone XR (64GB) - Black,25-01-2020,iphone means iphone first time switch iphone experiencei bought 48000 128 xr go,5,green,positive
Apple iPhone XR (64GB) - Black,01-11-2019,unnecessarily visit apple service center multiple times delivered faulty product,1,purple,negative
Apple iPhone XR (64GB) - Black,04-11-2019,apple xr best budget iphone,5,white,positive
Apple iPhone XR (64GB) - Black,29-02-2020,good iphone prices,5,red,positive
Apple iPhone XR (64GB) - Black,03-10-2019,good phone apple expectation fulfilled,5,green,positive
Apple iPhone XR (64GB) - Black,14-11-2019,awesome phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-10-2019,got 42999 awesome,5,black,positive
Apple iPhone XR (64GB) - Black,24-07-2019,like,5,purple,positive
Apple iPhone XR (64GB) - Black,05-12-2019,phone xr one best buy price cut excellent battery backup camera amazing,5,red,positive
Apple iPhone XR (64GB) - Black,06-10-2019,good n apt name iphone,5,white,positive
Apple iPhone XR (64GB) - Black,22-11-2019,first iphone moved op 6t iphone xr best ever experience,5,green,positive
Apple iPhone XR (64GB) - Black,14-11-2019,nice,5,yellow,positive
Apple iPhone XR (64GB) - Black,31-12-2019,facing touch screen issue iphone even 20 days completed phone putting replacement,3,black,positive
Apple iPhone XR (64GB) - Black,05-10-2019,notch bit distraction watching video ’ full screen grows something days use,5,purple,negative
Apple iPhone XR (64GB) - Black,07-11-2019,regret buy launch iphone 11 price,4,red,negative
Apple iPhone XR (64GB) - Black,29-10-2019,awesome battery life user interface also good eye catching look,4,white,positive
Apple iPhone XR (64GB) - Black,31-10-2019,battery life superb,5,green,positive
Apple iPhone XR (64GB) - Black,10-09-2019,👌🏻,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-08-2019,best iphone,5,black,positive
Apple iPhone XR (64GB) - Black,17-12-2019,goo nothing better another mombile price iphone xr gives ausome felling,5,red,negative
Apple iPhone XR (64GB) - Black,05-11-2019,best phone apple ever produced,5,purple,positive
Apple iPhone XR (64GB) - Black,20-10-2019,u talk ab review need reviews iphone grab it👌👌👌👌👌,5,white,positive
Apple iPhone XR (64GB) - Black,09-11-2019,best product ’ using iphone 6s grate value money need improvement connection quality,5,green,positive
Apple iPhone XR (64GB) - Black,13-02-2020,best gaming,4,yellow,positive
Apple iPhone XR (64GB) - Black,05-03-2020,got 45k u confused better u go excellent price segments,4,black,positive
Apple iPhone XR (64GB) - Black,02-06-2019,good,4,purple,positive
Apple iPhone XR (64GB) - Black,06-11-2019,awesome mobile 45k camera excellent performance also first time apple u get long battery life,5,red,positive
Apple iPhone XR (64GB) - Black,04-11-2019,amazing performance superb battery life camera standing,5,white,positive
Apple iPhone XR (64GB) - Black,21-08-2019,nice phone,5,green,positive
Apple iPhone XR (64GB) - Black,20-10-2019,heavy compared previous models,3,yellow,positive
Apple iPhone XR (64GB) - Black,02-10-2019,ist best iphone bought ever,5,black,positive
Apple iPhone XR (64GB) - Black,17-11-2019,say apple dont give features taking much money,1,purple,negative
Apple iPhone XR (64GB) - Black,17-07-2019,face id many features found android phones excellent one gets used love every features,5,red,positive
Apple iPhone XR (64GB) - Black,27-10-2019,iphone xr awesome took cia amazon 60k 3 days shows 40k embarrassing,3,white,positive
Apple iPhone XR (64GB) - Black,10-10-2019,nicelike,4,green,positive
Apple iPhone XR (64GB) - Black,09-09-2019,good,5,yellow,positive
Apple iPhone XR (64GB) - Black,29-02-2020,excellent performance,5,black,positive
Apple iPhone XR (64GB) - Black,24-08-2019,even though lcd display bit others easily,5,red,positive
Apple iPhone XR (64GB) - Black,17-07-2019,lcd display brightness setting maximum view sunlight,5,purple,positive
Apple iPhone XR (64GB) - Black,22-08-2019,excellent purchased amazon prime day july 15th 2019 49999 00 rupees,5,white,positive
Apple iPhone XR (64GB) - Black,01-12-2019,phone mobile comparisonbest gift husband nice packing,5,green,positive
Apple iPhone XR (64GB) - Black,20-10-2019,good one,5,yellow,positive
Apple iPhone XR (64GB) - Black,21-10-2019,’ worthym disappointed,4,black,negative
Apple iPhone XR (64GB) - Black,23-10-2019,dream mobile,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,batter life good comparatively iphones,4,red,positive
Apple iPhone XR (64GB) - Black,09-11-2019,superb phone,5,white,positive
Apple iPhone XR (64GB) - Black,24-12-2019,super missing iphone xr red 64gb,4,green,positive
Apple iPhone XR (64GB) - Black,20-10-2019,love phone,5,yellow,positive
Apple iPhone XR (64GB) - Black,04-09-2019,fingerprint uses face id dual camera better potrait mode one plus 7pro battery life intermediate,4,black,positive
Apple iPhone XR (64GB) - Black,19-11-2019,speaker strange sound shall request full refundhave lost faith amazonplease connect urgently,1,red,negative
Apple iPhone XR (64GB) - Black,25-01-2019,good,5,purple,positive
Apple iPhone XR (64GB) - Black,03-11-2019,awesome good camera strong battery long last day,5,white,positive
Apple iPhone XR (64GB) - Black,26-09-2019,nice phone,5,green,positive
